PeakID (cmd=annotatePeaks.pl kidney_14_5_REP2.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
kidney_14_5_REP2.mLb.clN_peak_754	chr18	38296437	38297533	+	969	NA	exon (Rnf14, exon 1 of 10)	-exon (Rnf14, exon 1 of 10)	350	Rnf14	Rnf14	NM_001361267			Rnf14			NA
kidney_14_5_REP2.mLb.clN_peak_2918	chr19	43524132	43525051	+	969	NA	promoter-TSS (Got1)	-promoter-TSS (Got1)	14	Got1	Got1	NM_010324			Got1			NA
kidney_14_5_REP2.mLb.clN_peak_2272	chr19	10605094	10606019	+	959	NA	promoter-TSS (Ddb1)	-promoter-TSS (Ddb1)	-41	Ddb1	Ddb1	NM_015735			Ddb1			NA
kidney_14_5_REP2.mLb.clN_peak_3233	chr19	53943904	53945506	+	957	NA	promoter-TSS (Bbip1)	-promoter-TSS (Bbip1)	-78	Bbip1	Bbip1	NM_001195338			Bbip1			NA
kidney_14_5_REP2.mLb.clN_peak_2210	chr19	8897564	8898637	+	956	NA	promoter-TSS (Ganab)	-promoter-TSS (Ganab)	43	Ganab	Ganab	NM_001293621			Ganab			NA
kidney_14_5_REP2.mLb.clN_peak_2229	chr19	9982117	9983387	+	955	NA	exon (Fth1, exon 1 of 4)	-exon (Fth1, exon 1 of 4)	2152	Fth1	Fth1	NR_073181			Fth1			NA
kidney_14_5_REP2.mLb.clN_peak_2543	chr19	24961310	24962096	+	949	NA	promoter-TSS (Cbwd1)	-promoter-TSS (Cbwd1)	-87	Cbwd1	Cbwd1	NM_146097			Cbwd1			NA
kidney_14_5_REP2.mLb.clN_peak_619	chr18	34954083	34955237	+	948	NA	promoter-TSS (Hspa9)	-promoter-TSS (Hspa9)	-309	Hspa9	Hspa9	NM_010481			Hspa9			NA
kidney_14_5_REP2.mLb.clN_peak_207	chr18	12235982	12237130	+	945	NA	promoter-TSS (Npc1)	-promoter-TSS (Npc1)	-170	Npc1	Npc1	NM_008720			Npc1			NA
kidney_14_5_REP2.mLb.clN_peak_903	chr18	46198166	46199527	+	933	NA	promoter-TSS (Trim36)	-promoter-TSS (Trim36)	13761	Trim36	Trim36	NM_178872			Trim36			NA
kidney_14_5_REP2.mLb.clN_peak_1105	chr18	56561902	56562886	+	932	NA	promoter-TSS (Phax)	-promoter-TSS (Phax)	-96	Aldh7a1	Aldh7a1	NM_138600			Aldh7a1			NA
kidney_14_5_REP2.mLb.clN_peak_2460	chr19	21777514	21778903	+	932	NA	promoter-TSS (Cemip2)	-promoter-TSS (Cemip2)	-132	Cemip2	Cemip2	NM_031997			Cemip2			NA
kidney_14_5_REP2.mLb.clN_peak_2395	chr19	17393516	17394587	+	928	NA	promoter-TSS (Rfk)	-promoter-TSS (Rfk)	8	Rfk	Rfk	NM_019437			Rfk			NA
kidney_14_5_REP2.mLb.clN_peak_1276	chr18	62548297	62549164	+	920	NA	promoter-TSS (Spink10)	-promoter-TSS (Spink10)	133	Fbxo38	Fbxo38	NM_001361090			Fbxo38			NA
kidney_14_5_REP2.mLb.clN_peak_143	chr18	9957680	9958746	+	920	NA	promoter-TSS (Thoc1)	-promoter-TSS (Thoc1)	33	Thoc1	Thoc1	NM_153552			Thoc1			NA
kidney_14_5_REP2.mLb.clN_peak_1943	chr19	3707771	3708746	+	915	NA	promoter-TSS (1810055G02Rik)	-promoter-TSS (1810055G02Rik)	-35	1810055G02Rik	1810055G02Rik	NM_001358256			1810055G02Rik			NA
kidney_14_5_REP2.mLb.clN_peak_1302	chr18	63691751	63692767	+	913	NA	promoter-TSS (Txnl1)	-promoter-TSS (Txnl1)	100	Txnl1	Txnl1	NM_016792			Txnl1			NA
kidney_14_5_REP2.mLb.clN_peak_1027	chr18	53175835	53176880	+	911	NA	promoter-TSS (Snx2)	-promoter-TSS (Snx2)	65	Snx2	Snx2	NM_026386			Snx2			NA
kidney_14_5_REP2.mLb.clN_peak_560	chr18	33463269	33464564	+	910	NA	promoter-TSS (Nrep)	-promoter-TSS (Nrep)	-247	Gm10549	Gm10549	NR_045415			Gm10549			NA
kidney_14_5_REP2.mLb.clN_peak_1914	chr18	88971425	88972315	+	906	NA	promoter-TSS (Rttn)	-promoter-TSS (Rttn)	80	Rttn	Rttn	NM_175542			Rttn			NA
kidney_14_5_REP2.mLb.clN_peak_3183	chr19	53038145	53039339	+	901	NA	promoter-TSS (Xpnpep1)	-promoter-TSS (Xpnpep1)	-88	Xpnpep1	Xpnpep1	NM_001374834			Xpnpep1			NA
kidney_14_5_REP2.mLb.clN_peak_3210	chr19	53599841	53601228	+	899	NA	exon (Smc3, exon 1 of 29)	-exon (Smc3, exon 1 of 29)	138	Smc3	Smc3	NM_007790			Smc3			NA
kidney_14_5_REP2.mLb.clN_peak_3045	chr19	46152050	46152763	+	897	NA	promoter-TSS (Gbf1)	-promoter-TSS (Gbf1)	-152	Gbf1	Gbf1	NM_178930			Gbf1			NA
kidney_14_5_REP2.mLb.clN_peak_2882	chr19	42090143	42090881	+	896	NA	promoter-TSS (Pi4k2a)	-promoter-TSS (Pi4k2a)	77	Pi4k2a	Pi4k2a	NM_145501			Pi4k2a			NA
kidney_14_5_REP2.mLb.clN_peak_161	chr18	10725251	10726701	+	896	NA	exon (Mib1, exon 1 of 22)	-exon (Mib1, exon 1 of 22)	351	Mib1	Mib1	NM_001364997			Mib1			NA
kidney_14_5_REP2.mLb.clN_peak_2768	chr19	36736447	36737310	+	895	NA	promoter-TSS (Ppp1r3c)	-promoter-TSS (Ppp1r3c)	-274	Ppp1r3c	Ppp1r3c	NM_016854			Ppp1r3c			NA
kidney_14_5_REP2.mLb.clN_peak_2632	chr19	29251190	29252268	+	895	NA	promoter-TSS (Jak2)	-promoter-TSS (Jak2)	-74	Jak2	Jak2	NM_001048177			Jak2			NA
kidney_14_5_REP2.mLb.clN_peak_2423	chr19	18712824	18713816	+	894	NA	promoter-TSS (D030056L22Rik)	-promoter-TSS (D030056L22Rik)	84	D030056L22Rik	D030056L22Rik	NM_001374130			D030056L22Rik			NA
kidney_14_5_REP2.mLb.clN_peak_2758	chr19	36409193	36410395	+	891	NA	promoter-TSS (Pcgf5)	-promoter-TSS (Pcgf5)	30727	Pcgf5	Pcgf5	NM_001368691			Pcgf5			NA
kidney_14_5_REP2.mLb.clN_peak_2002	chr19	4793462	4794546	+	888	NA	promoter-TSS (Rbm4)	-promoter-TSS (Rbm4)	-103	Rbm4	Rbm4	NM_009032			Rbm4			NA
kidney_14_5_REP2.mLb.clN_peak_2226	chr19	9899187	9899977	+	885	NA	promoter-TSS (Incenp)	-promoter-TSS (Incenp)	-93	Incenp	Incenp	NM_001369356			Incenp			NA
kidney_14_5_REP2.mLb.clN_peak_1960	chr19	4012394	4013264	+	878	NA	promoter-TSS (Ndufv1)	-promoter-TSS (Ndufv1)	-74	Ndufv1	Ndufv1	NM_133666			Ndufv1			NA
kidney_14_5_REP2.mLb.clN_peak_2384	chr19	16780364	16781462	+	875	NA	promoter-TSS (Vps13a)	-promoter-TSS (Vps13a)	20	Vps13a	Vps13a	NM_173028			Vps13a			NA
kidney_14_5_REP2.mLb.clN_peak_2103	chr19	6276089	6277441	+	875	NA	promoter-TSS (Ehd1)	-promoter-TSS (Ehd1)	-131	Ehd1	Ehd1	NM_010119			Ehd1			NA
kidney_14_5_REP2.mLb.clN_peak_2355	chr19	15924404	15925614	+	869	NA	promoter-TSS (Psat1)	-promoter-TSS (Psat1)	50	Psat1	Psat1	NM_177420			Psat1			NA
kidney_14_5_REP2.mLb.clN_peak_1949	chr19	3851207	3852414	+	864	NA	promoter-TSS (Chka)	-promoter-TSS (Chka)	37	Chka	Chka	NR_073190			Chka			NA
kidney_14_5_REP2.mLb.clN_peak_2161	chr19	7240450	7241665	+	858	NA	exon (Naa40, exon 1 of 8)	-exon (Naa40, exon 1 of 8)	165	Naa40	Naa40	NM_027643			Naa40			NA
kidney_14_5_REP2.mLb.clN_peak_2839	chr19	40611833	40612643	+	853	NA	promoter-TSS (Entpd1)	-promoter-TSS (Entpd1)	-7	Tctn3	Tctn3	NM_026260			Tctn3			NA
kidney_14_5_REP2.mLb.clN_peak_3401	chr19	60580176	60581578	+	848	NA	exon (Cacul1, exon 1 of 8)	-exon (Cacul1, exon 1 of 8)	146	Cacul1	Cacul1	NM_001172096			Cacul1			NA
kidney_14_5_REP2.mLb.clN_peak_2192	chr19	8722803	8723528	+	847	NA	promoter-TSS (Snhg1)	-promoter-TSS (Snhg1)	-322	Snhg1	Snhg1	NR_002896			Snhg1			NA
kidney_14_5_REP2.mLb.clN_peak_251	chr18	13972348	13972986	+	843	NA	promoter-TSS (Zfp521)	-promoter-TSS (Zfp521)	66	Zfp521	Zfp521	NM_001360804			Zfp521			NA
kidney_14_5_REP2.mLb.clN_peak_1963	chr19	4096712	4097799	+	842	NA	promoter-TSS (Cdk2ap2)	-promoter-TSS (Cdk2ap2)	-96	Cdk2ap2	Cdk2ap2	NM_026373			Cdk2ap2			NA
kidney_14_5_REP2.mLb.clN_peak_3272	chr19	55741258	55741927	+	837	NA	promoter-TSS (Tcf7l2)	-promoter-TSS (Tcf7l2)	-218	Tcf7l2	Tcf7l2	NM_001142921			Tcf7l2			NA
kidney_14_5_REP2.mLb.clN_peak_262	chr18	14681986	14683727	+	834	NA	promoter-TSS (Ss18)	-promoter-TSS (Ss18)	58	Ss18	Ss18	NM_001161371			Ss18			NA
kidney_14_5_REP2.mLb.clN_peak_2057	chr19	5688218	5690169	+	831	NA	promoter-TSS (Map3k11)	-promoter-TSS (Map3k11)	62	Map3k11	Map3k11	NM_022012			Map3k11			NA
kidney_14_5_REP2.mLb.clN_peak_3405	chr19	60860983	60861914	+	828	NA	promoter-TSS (Sfxn4)	-promoter-TSS (Sfxn4)	-20	Sfxn4	Sfxn4	NM_053198			Sfxn4			NA
kidney_14_5_REP2.mLb.clN_peak_522	chr18	31788659	31789632	+	822	NA	promoter-TSS (Polr2d)	-promoter-TSS (Polr2d)	20	Polr2d	Polr2d	NM_001357480			Polr2d			NA
kidney_14_5_REP2.mLb.clN_peak_924	chr18	46741316	46742553	+	820	NA	promoter-TSS (Ap3s1)	-promoter-TSS (Ap3s1)	58	Ap3s1	Ap3s1	NM_001303015			Ap3s1			NA
kidney_14_5_REP2.mLb.clN_peak_891	chr18	44827870	44829120	+	819	NA	promoter-TSS (Ythdc2)	-promoter-TSS (Ythdc2)	-170	Ythdc2	Ythdc2	NM_001163013			Ythdc2			NA
kidney_14_5_REP2.mLb.clN_peak_2716	chr19	33589523	33590204	+	818	NA	intron (Lipo3, intron 1 of 10)	-intron (Lipo3, intron 1 of 10)	448	Lipo3	Lipo3	NM_001013770			Lipo3			NA
kidney_14_5_REP2.mLb.clN_peak_3379	chr19	59345170	59346432	+	817	NA	promoter-TSS (Pdzd8)	-promoter-TSS (Pdzd8)	-21	Pdzd8	Pdzd8	NM_001033222			Pdzd8			NA
kidney_14_5_REP2.mLb.clN_peak_928	chr18	46958381	46959433	+	817	NA	promoter-TSS (Commd10)	-promoter-TSS (Commd10)	31	Commd10	Commd10	NM_178377			Commd10			NA
kidney_14_5_REP2.mLb.clN_peak_2167	chr19	7341067	7342247	+	816	NA	exon (Mark2, exon 1 of 17)	-exon (Mark2, exon 1 of 17)	203	Mark2	Mark2	NM_001080388			Mark2			NA
kidney_14_5_REP2.mLb.clN_peak_3393	chr19	59942945	59943950	+	814	NA	promoter-TSS (Rab11fip2)	-promoter-TSS (Rab11fip2)	207	Rab11fip2	Rab11fip2	NM_001033172			Rab11fip2			NA
kidney_14_5_REP2.mLb.clN_peak_2106	chr19	6334549	6335613	+	812	NA	promoter-TSS (Men1)	-promoter-TSS (Men1)	42	Men1	Men1	NM_008583			Men1			NA
kidney_14_5_REP2.mLb.clN_peak_3399	chr19	60226206	60226924	+	807	NA	exon (Fam204a, exon 1 of 7)	-exon (Fam204a, exon 1 of 7)	136	Fam204a	Fam204a	NR_152391			Fam204a			NA
kidney_14_5_REP2.mLb.clN_peak_2743	chr19	34877750	34879484	+	805	NA	promoter-TSS (Pank1)	-promoter-TSS (Pank1)	-700	Pank1	Pank1	NM_001114339			Pank1			NA
kidney_14_5_REP2.mLb.clN_peak_637	chr18	35561798	35562997	+	805	NA	intron (Matr3, intron 1 of 14)	-intron (Matr3, intron 1 of 14)	239	Matr3	Matr3	NM_010771			Matr3			NA
kidney_14_5_REP2.mLb.clN_peak_2077	chr19	5893628	5894537	+	801	NA	promoter-TSS (Tigd3)	-promoter-TSS (Tigd3)	46	Tigd3	Tigd3	NM_001362045			Tigd3			NA
kidney_14_5_REP2.mLb.clN_peak_378	chr18	22343294	22345136	+	800	NA	promoter-TSS (Asxl3)	-promoter-TSS (Asxl3)	-874	Asxl3	Asxl3	NM_001167777			Asxl3			NA
kidney_14_5_REP2.mLb.clN_peak_2068	chr19	5803113	5804097	+	798	NA	promoter-TSS (Malat1)	-promoter-TSS (Malat1)	-933	Malat1	Malat1	NR_002847			Malat1			NA
kidney_14_5_REP2.mLb.clN_peak_2158	chr19	7205659	7206665	+	796	NA	intron (Otub1, intron 1 of 6)	-intron (Otub1, intron 1 of 6)	122	Otub1	Otub1	NM_134150			Otub1			NA
kidney_14_5_REP2.mLb.clN_peak_144	chr18	10029141	10030521	+	794	NA	promoter-TSS (Usp14)	-promoter-TSS (Usp14)	318	Usp14	Usp14	NM_001038589			Usp14			NA
kidney_14_5_REP2.mLb.clN_peak_1103	chr18	56431435	56432599	+	791	NA	promoter-TSS (Gramd3)	-promoter-TSS (Gramd3)	-115	Gramd3	Gramd3	NM_001360917			Gramd3			NA
kidney_14_5_REP2.mLb.clN_peak_2213	chr19	8941352	8942565	+	783	NA	promoter-TSS (Mta2)	-promoter-TSS (Mta2)	38	Mta2	Mta2	NM_011842			Mta2			NA
kidney_14_5_REP2.mLb.clN_peak_2240	chr19	10182502	10183803	+	779	NA	exon (Fads1, exon 1 of 12)	-exon (Fads1, exon 1 of 12)	264	Fads1	Fads1	NM_146094			Fads1			NA
kidney_14_5_REP2.mLb.clN_peak_2657	chr19	30029895	30031174	+	776	NA	promoter-TSS (Uhrf2)	-promoter-TSS (Uhrf2)	21	Uhrf2	Uhrf2	NM_144873			Uhrf2			NA
kidney_14_5_REP2.mLb.clN_peak_1737	chr18	80206570	80207421	+	774	NA	exon (Txnl4a, exon 1 of 4)	-exon (Txnl4a, exon 1 of 4)	149	Txnl4a	Txnl4a	NM_178604			Txnl4a			NA
kidney_14_5_REP2.mLb.clN_peak_2268	chr19	10524882	10526125	+	773	NA	promoter-TSS (Sdhaf2)	-promoter-TSS (Sdhaf2)	259	Cpsf7	Cpsf7	NM_172302			Cpsf7			NA
kidney_14_5_REP2.mLb.clN_peak_519	chr18	31609288	31610331	+	772	NA	exon (Slc25a46, exon 1 of 8)	-exon (Slc25a46, exon 1 of 8)	121	Slc25a46	Slc25a46	NM_001357461			Slc25a46			NA
kidney_14_5_REP2.mLb.clN_peak_1191	chr18	60560234	60561269	+	771	NA	promoter-TSS (Rbm22)	-promoter-TSS (Rbm22)	-35	Rbm22	Rbm22	NM_025776			Rbm22			NA
kidney_14_5_REP2.mLb.clN_peak_2159	chr19	7217211	7218081	+	767	NA	promoter-TSS (Cox8a)	-promoter-TSS (Cox8a)	-30	Cox8a	Cox8a	NM_007750			Cox8a			NA
kidney_14_5_REP2.mLb.clN_peak_2274	chr19	10688339	10689447	+	765	NA	exon (Vps37c, exon 1 of 5)	-exon (Vps37c, exon 1 of 5)	158	Vps37c	Vps37c	NM_001361962			Vps37c			NA
kidney_14_5_REP2.mLb.clN_peak_2315	chr19	12500934	12502279	+	762	NA	exon (Dtx4, exon 1 of 9)	-exon (Dtx4, exon 1 of 9)	390	Dtx4	Dtx4	NM_172442			Dtx4			NA
kidney_14_5_REP2.mLb.clN_peak_2432	chr19	19110991	19111724	+	759	NA	promoter-TSS (Rorb)	-promoter-TSS (Rorb)	-110240	Rorb	Rorb	NM_001289921			Rorb			NA
kidney_14_5_REP2.mLb.clN_peak_594	chr18	34330604	34331517	+	759	NA	promoter-TSS (Srp19)	-promoter-TSS (Srp19)	-85	Srp19	Srp19	NM_025527			Srp19			NA
kidney_14_5_REP2.mLb.clN_peak_1406	chr18	67610295	67611521	+	757	NA	promoter-TSS (Spire1)	-promoter-TSS (Spire1)	-2	Spire1	Spire1	NM_194355			Spire1			NA
kidney_14_5_REP2.mLb.clN_peak_72	chr18	5819552	5820549	+	748	NA	Intergenic	Intergenic	-227613	Gm10125	Gm10125	NR_033552			Gm10125			NA
kidney_14_5_REP2.mLb.clN_peak_2096	chr19	6140512	6141653	+	747	NA	promoter-TSS (Arl2)	-promoter-TSS (Arl2)	55	Arl2	Arl2	NM_019722			Arl2			NA
kidney_14_5_REP2.mLb.clN_peak_3042	chr19	46075441	46076252	+	743	NA	promoter-TSS (Nolc1)	-promoter-TSS (Nolc1)	-1	Nolc1	Nolc1	NM_001039351			Nolc1			NA
kidney_14_5_REP2.mLb.clN_peak_2773	chr19	36833670	36834794	+	742	NA	promoter-TSS (Tnks2)	-promoter-TSS (Tnks2)	0	Tnks2	Tnks2	NM_001163635			Tnks2			NA
kidney_14_5_REP2.mLb.clN_peak_1985	chr19	4333593	4334360	+	742	NA	intron (Kdm2a, intron 12 of 20)	-intron (Kdm2a, intron 12 of 20)	-27754	Grk2	Grk2	NM_130863			Grk2			NA
kidney_14_5_REP2.mLb.clN_peak_108	chr18	7692855	7693439	+	739	NA	Intergenic	Intergenic	-84993	Mpp7	Mpp7	NM_001081287			Mpp7			NA
kidney_14_5_REP2.mLb.clN_peak_2602	chr19	27429402	27430557	+	739	NA	promoter-TSS (Pum3)	-promoter-TSS (Pum3)	-58	C030016D13Rik	C030016D13Rik	NR_027987			C030016D13Rik			NA
kidney_14_5_REP2.mLb.clN_peak_700	chr18	36782722	36783740	+	736	NA	promoter-TSS (Hars2)	-promoter-TSS (Hars2)	22	Hars2	Hars2	NM_001305627			Hars2			NA
kidney_14_5_REP2.mLb.clN_peak_2001	chr19	4755766	4757154	+	736	NA	promoter-TSS (Rbm4b)	-promoter-TSS (Rbm4b)	-65	Rbm4b	Rbm4b	NM_025717			Rbm4b			NA
kidney_14_5_REP2.mLb.clN_peak_2701	chr19	32387784	32389589	+	735	NA	promoter-TSS (Sgms1)	-promoter-TSS (Sgms1)	-174	Sgms1	Sgms1	NM_001168526			Sgms1			NA
kidney_14_5_REP2.mLb.clN_peak_2867	chr19	41801684	41802454	+	734	NA	promoter-TSS (Arhgap19)	-promoter-TSS (Arhgap19)	15	Arhgap19	Arhgap19	NM_027667			Arhgap19			NA
kidney_14_5_REP2.mLb.clN_peak_1970	chr19	4169116	4170097	+	730	NA	exon (Carns1, exon 9 of 10)	-exon (Carns1, exon 9 of 10)	5873	Carns1	Carns1	NM_134148			Carns1			NA
kidney_14_5_REP2.mLb.clN_peak_2032	chr19	5295074	5295954	+	729	NA	promoter-TSS (Sf3b2)	-promoter-TSS (Sf3b2)	-59	Sf3b2	Sf3b2	NM_030109			Sf3b2			NA
kidney_14_5_REP2.mLb.clN_peak_1174	chr18	59174681	59176279	+	728	NA	exon (Chsy3, exon 1 of 3)	-exon (Chsy3, exon 1 of 3)	140	Chsy3	Chsy3	NM_001081328			Chsy3			NA
kidney_14_5_REP2.mLb.clN_peak_914	chr18	46597117	46598595	+	727	NA	promoter-TSS (Tmed7)	-promoter-TSS (Tmed7)	152	Eif1a	Eif1a	NM_001374654			Eif1a			NA
kidney_14_5_REP2.mLb.clN_peak_2709	chr19	32755948	32758133	+	724	NA	promoter-TSS (Pten)	-promoter-TSS (Pten)	-537	Pten	Pten	NM_008960			Pten			NA
kidney_14_5_REP2.mLb.clN_peak_1474	chr18	70052844	70053650	+	724	NA	exon (Rab27b, exon 1 of 7)	-exon (Rab27b, exon 1 of 7)	341	Rab27b	Rab27b	NM_001082553			Rab27b			NA
kidney_14_5_REP2.mLb.clN_peak_611	chr18	34751501	34752129	+	718	NA	promoter-TSS (Cdc25c)	-promoter-TSS (Cdc25c)	-282	Cdc25c	Cdc25c	NM_009860			Cdc25c			NA
kidney_14_5_REP2.mLb.clN_peak_2003	chr19	4810891	4812043	+	717	NA	exon (Gm21992, exon 1 of 4)	-exon (Gm21992, exon 1 of 4)	132	Gm21992	Gm21992	NM_001290128			Gm21992			NA
kidney_14_5_REP2.mLb.clN_peak_592	chr18	34220589	34221642	+	716	NA	exon (Apc, exon 1 of 16)	-exon (Apc, exon 1 of 16)	131	Apc	Apc	NM_001360980			Apc			NA
kidney_14_5_REP2.mLb.clN_peak_204	chr18	12128309	12129180	+	715	NA	promoter-TSS (Riok3)	-promoter-TSS (Riok3)	-106	Riok3	Riok3	NM_024182			Riok3			NA
kidney_14_5_REP2.mLb.clN_peak_1005	chr18	52465463	52466215	+	715	NA	intron (Srfbp1, intron 1 of 7)	-intron (Srfbp1, intron 1 of 7)	146	Srfbp1	Srfbp1	NM_026040			Srfbp1			NA
kidney_14_5_REP2.mLb.clN_peak_3403	chr19	60790076	60791386	+	715	NA	promoter-TSS (Eif3a)	-promoter-TSS (Eif3a)	-38	Eif3a	Eif3a	NM_010123			Eif3a			NA
kidney_14_5_REP2.mLb.clN_peak_2010	chr19	4927633	4928752	+	714	NA	promoter-TSS (Dpp3)	-promoter-TSS (Dpp3)	95	Dpp3	Dpp3	NM_001360711			Dpp3			NA
kidney_14_5_REP2.mLb.clN_peak_2195	chr19	8756502	8757719	+	714	NA	promoter-TSS (Nxf1)	-promoter-TSS (Nxf1)	7	Nxf1	Nxf1	NM_016813			Nxf1			NA
kidney_14_5_REP2.mLb.clN_peak_1584	chr18	75005481	75006140	+	712	NA	promoter-TSS (BC031181)	-promoter-TSS (BC031181)	-29	BC031181	BC031181	NM_001001181			BC031181			NA
kidney_14_5_REP2.mLb.clN_peak_2046	chr19	5510232	5511098	+	712	NA	promoter-TSS (Snx32)	-promoter-TSS (Snx32)	-148	Snx32	Snx32	NM_001024560			Snx32			NA
kidney_14_5_REP2.mLb.clN_peak_1166	chr18	58555550	58556490	+	705	NA	promoter-TSS (Slc27a6)	-promoter-TSS (Slc27a6)	-220	Slc27a6	Slc27a6	NM_001081072			Slc27a6			NA
kidney_14_5_REP2.mLb.clN_peak_2579	chr19	26604429	26605212	+	703	NA	promoter-TSS (Smarca2)	-promoter-TSS (Smarca2)	-143583	Smarca2	Smarca2	NM_011416			Smarca2			NA
kidney_14_5_REP2.mLb.clN_peak_906	chr18	46311417	46312258	+	703	NA	promoter-TSS (Ccdc112)	-promoter-TSS (Ccdc112)	91	Ccdc112	Ccdc112	NM_001160399			Ccdc112			NA
kidney_14_5_REP2.mLb.clN_peak_1391	chr18	67288712	67290030	+	702	NA	exon (Impa2, exon 1 of 8)	-exon (Impa2, exon 1 of 8)	124	Impa2	Impa2	NM_053261			Impa2			NA
kidney_14_5_REP2.mLb.clN_peak_523	chr18	31803406	31804611	+	702	NA	promoter-TSS (Wdr33)	-promoter-TSS (Wdr33)	-49	Wdr33	Wdr33	NM_028866			Wdr33			NA
kidney_14_5_REP2.mLb.clN_peak_216	chr18	12740676	12741866	+	701	NA	promoter-TSS (Cabyr)	-promoter-TSS (Cabyr)	-84	Cabyr	Cabyr	NM_181731			Cabyr			NA
kidney_14_5_REP2.mLb.clN_peak_2031	chr19	5272210	5273663	+	700	NA	TTS (Sf3b2)	-TTS (Sf3b2)	183	Pacs1	Pacs1	NM_153129			Pacs1			NA
kidney_14_5_REP2.mLb.clN_peak_2206	chr19	8871000	8872104	+	696	NA	promoter-TSS (Ubxn1)	-promoter-TSS (Ubxn1)	4	Ubxn1	Ubxn1	NM_001362044			Ubxn1			NA
kidney_14_5_REP2.mLb.clN_peak_1691	chr18	77938024	77938790	+	694	NA	promoter-TSS (Epg5)	-promoter-TSS (Epg5)	-59	Epg5	Epg5	NM_001195633			Epg5			NA
kidney_14_5_REP2.mLb.clN_peak_1585	chr18	75018409	75019347	+	693	NA	exon (Dym, exon 1 of 17)	-exon (Dym, exon 1 of 17)	114	Dym	Dym	NM_027727			Dym			NA
kidney_14_5_REP2.mLb.clN_peak_1959	chr19	4000179	4001128	+	689	NA	promoter-TSS (Nudt8)	-promoter-TSS (Nudt8)	73	Nudt8	Nudt8	NM_025529			Nudt8			NA
kidney_14_5_REP2.mLb.clN_peak_186	chr18	11656974	11658188	+	685	NA	exon (Rbbp8, exon 1 of 19)	-exon (Rbbp8, exon 1 of 19)	24305	Rbbp8	Rbbp8	NM_001081223			Rbbp8			NA
kidney_14_5_REP2.mLb.clN_peak_3	chr18	3382750	3383833	+	680	NA	promoter-TSS (Cul2)	-promoter-TSS (Cul2)	66	Cul2	Cul2	NM_001360829			Cul2			NA
kidney_14_5_REP2.mLb.clN_peak_1320	chr18	64887124	64888622	+	679	NA	exon (Nedd4l, exon 1 of 31)	-exon (Nedd4l, exon 1 of 31)	-135654	Nedd4l	Nedd4l	NM_031881			Nedd4l			NA
kidney_14_5_REP2.mLb.clN_peak_3086	chr19	46961777	46963015	+	679	NA	promoter-TSS (Nt5c2)	-promoter-TSS (Nt5c2)	-45	Nt5c2	Nt5c2	NR_028353			Nt5c2			NA
kidney_14_5_REP2.mLb.clN_peak_2786	chr19	37375783	37376643	+	679	NA	promoter-TSS (Kif11)	-promoter-TSS (Kif11)	-169	Kif11	Kif11	NM_010615			Kif11			NA
kidney_14_5_REP2.mLb.clN_peak_2291	chr19	11121023	11121677	+	678	NA	intron (Ms4a20, intron 1 of 6)	-intron (Ms4a20, intron 1 of 6)	9528	Ms4a20	Ms4a20	NM_027058			Ms4a20			NA
kidney_14_5_REP2.mLb.clN_peak_420	chr18	24205273	24206558	+	677	NA	promoter-TSS (Galnt1)	-promoter-TSS (Galnt1)	571	Galnt1	Galnt1	NM_001160404			Galnt1			NA
kidney_14_5_REP2.mLb.clN_peak_1531	chr18	73754043	73754822	+	677	NA	promoter-TSS (Elac1)	-promoter-TSS (Elac1)	47	Elac1	Elac1	NM_053255			Elac1			NA
kidney_14_5_REP2.mLb.clN_peak_3062	chr19	46499759	46500456	+	677	NA	Intergenic	Intergenic	-1541	Trim8	Trim8	NM_053100			Trim8			NA
kidney_14_5_REP2.mLb.clN_peak_1596	chr18	75342410	75343445	+	676	NA	Intergenic	Intergenic	24161	Gm20544	Gm20544	NR_155535			Gm20544			NA
kidney_14_5_REP2.mLb.clN_peak_698	chr18	36744126	36745040	+	676	NA	promoter-TSS (Ndufa2)	-promoter-TSS (Ndufa2)	4	Ndufa2	Ndufa2	NM_010885			Ndufa2			NA
kidney_14_5_REP2.mLb.clN_peak_1047	chr18	53744124	53745488	+	671	NA	promoter-TSS (Cep120)	-promoter-TSS (Cep120)	-198	Cep120	Cep120	NM_178686			Cep120			NA
kidney_14_5_REP2.mLb.clN_peak_2883	chr19	42128576	42129613	+	668	NA	promoter-TSS (Avpi1)	-promoter-TSS (Avpi1)	-101	Avpi1	Avpi1	NM_027106			Avpi1			NA
kidney_14_5_REP2.mLb.clN_peak_3054	chr19	46396665	46397411	+	664	NA	exon (Sufu, exon 1 of 12)	-exon (Sufu, exon 1 of 12)	142	Sufu	Sufu	NM_001025391			Sufu			NA
kidney_14_5_REP2.mLb.clN_peak_2486	chr19	23140606	23142240	+	662	NA	exon (Klf9, exon 1 of 2)	-exon (Klf9, exon 1 of 2)	197	Klf9	Klf9	NM_010638			Klf9			NA
