PeakID (cmd=annotatePeaks.pl liver_15_5_REP2.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
liver_15_5_REP2.mLb.clN_peak_1528	chr19	47730754	47732161	+	1641	NA	promoter-TSS (Sfr1)	-promoter-TSS (Sfr1)	-299	Sfr1	Sfr1	NM_026377			Sfr1			NA
liver_15_5_REP2.mLb.clN_peak_1445	chr19	44930912	44931677	+	1634	NA	exon (Slf2, exon 1 of 20)	-exon (Slf2, exon 1 of 20)	175	Slf2	Slf2	NM_001081225			Slf2			NA
liver_15_5_REP2.mLb.clN_peak_1108	chr19	16780310	16781575	+	1632	NA	promoter-TSS (Vps13a)	-promoter-TSS (Vps13a)	-9	Vps13a	Vps13a	NM_173028			Vps13a			NA
liver_15_5_REP2.mLb.clN_peak_847	chr19	4858841	4859661	+	1628	NA	intron (Ctsf, intron 9 of 13)	-intron (Ctsf, intron 9 of 13)	4086	Ctsf	Ctsf	NM_019861			Ctsf			NA
liver_15_5_REP2.mLb.clN_peak_1678	chr19	60873700	60874885	+	1628	NA	intron (Prdx3, intron 1 of 6)	-intron (Prdx3, intron 1 of 6)	246	Prdx3	Prdx3	NM_007452			Prdx3			NA
liver_15_5_REP2.mLb.clN_peak_619	chr18	70568034	70568689	+	1627	NA	promoter-TSS (Mbd2)	-promoter-TSS (Mbd2)	69	Mbd2	Mbd2	NM_001311071			Mbd2			NA
liver_15_5_REP2.mLb.clN_peak_318	chr18	36801444	36802339	+	1624	NA	exon (Vaultrc5, exon 1 of 1)	-exon (Vaultrc5, exon 1 of 1)	128	Vaultrc5	Vaultrc5	NR_027885			Vaultrc5			NA
liver_15_5_REP2.mLb.clN_peak_844	chr19	4810962	4812072	+	1613	NA	promoter-TSS (Gm21992)	-promoter-TSS (Gm21992)	82	Gm21992	Gm21992	NM_001290128			Gm21992			NA
liver_15_5_REP2.mLb.clN_peak_1048	chr19	10524881	10525902	+	1604	NA	promoter-TSS (Sdhaf2)	-promoter-TSS (Sdhaf2)	147	Cpsf7	Cpsf7	NM_172302			Cpsf7			NA
liver_15_5_REP2.mLb.clN_peak_225	chr18	32162711	32163553	+	1604	NA	promoter-TSS (Map3k2)	-promoter-TSS (Map3k2)	43	Map3k2	Map3k2	NM_011946			Map3k2			NA
liver_15_5_REP2.mLb.clN_peak_1292	chr19	36409298	36410260	+	1601	NA	promoter-TSS (Pcgf5)	-promoter-TSS (Pcgf5)	30712	Pcgf5	Pcgf5	NM_001368691			Pcgf5			NA
liver_15_5_REP2.mLb.clN_peak_675	chr18	77713432	77714902	+	1595	NA	promoter-TSS (8030462N17Rik)	-promoter-TSS (8030462N17Rik)	-17	4930465K10Rik	4930465K10Rik	NR_027978			4930465K10Rik			NA
liver_15_5_REP2.mLb.clN_peak_5	chr18	3507351	3508273	+	1593	NA	promoter-TSS (Bambi)	-promoter-TSS (Bambi)	-145	Bambi	Bambi	NM_026505			Bambi			NA
liver_15_5_REP2.mLb.clN_peak_1480	chr19	46394961	46395863	+	1586	NA	intron (Actr1a, intron 1 of 10)	-intron (Actr1a, intron 1 of 9)	329	Actr1a	Actr1a	NM_016860			Actr1a			NA
liver_15_5_REP2.mLb.clN_peak_614	chr18	70529636	70530713	+	1563	NA	exon (Poli, exon 1 of 10)	-exon (Poli, exon 1 of 10)	147	Poli	Poli	NM_001289516			Poli			NA
liver_15_5_REP2.mLb.clN_peak_126	chr18	12973059	12974547	+	1560	NA	promoter-TSS (Impact)	-promoter-TSS (Impact)	1880	Impact	Impact	NM_001357396			Impact			NA
liver_15_5_REP2.mLb.clN_peak_586	chr18	67640889	67641936	+	1559	NA	promoter-TSS (Cep76)	-promoter-TSS (Cep76)	-57	Cep76	Cep76	NM_001081073			Cep76			NA
liver_15_5_REP2.mLb.clN_peak_1281	chr19	34656117	34657164	+	1550	NA	Intergenic	Intergenic	15751	Ifit1	Ifit1	NM_008331			Ifit1			NA
liver_15_5_REP2.mLb.clN_peak_46	chr18	6489852	6491257	+	1534	NA	promoter-TSS (Mir1893)	-promoter-TSS (Mir1893)	92	Mir1893	Mir1893	NR_035446			Mir1893			NA
liver_15_5_REP2.mLb.clN_peak_52	chr18	7132549	7133343	+	1526	NA	intron (Armc4, intron 18 of 20)	-intron (Armc4, intron 18 of 20)	-128167	Mkx	Mkx	NM_177595			Mkx			NA
liver_15_5_REP2.mLb.clN_peak_1674	chr19	60811257	60812205	+	1518	NA	intron (Fam45a, intron 1 of 8)	-intron (Fam45a, intron 1 of 8)	176	Fam45a	Fam45a	NM_026437			Fam45a			NA
liver_15_5_REP2.mLb.clN_peak_981	chr19	7493978	7494987	+	1513	NA	promoter-TSS (Atl3)	-promoter-TSS (Atl3)	44	Atl3	Atl3	NM_001163505			Atl3			NA
liver_15_5_REP2.mLb.clN_peak_1053	chr19	10605100	10606445	+	1502	NA	intron (Ddb1, intron 1 of 26)	-intron (Ddb1, intron 1 of 26)	175	Ddb1	Ddb1	NM_015735			Ddb1			NA
liver_15_5_REP2.mLb.clN_peak_104	chr18	12166878	12167435	+	1497	NA	Intergenic	Intergenic	-1574	Rmc1	Rmc1	NM_029623			Rmc1			NA
liver_15_5_REP2.mLb.clN_peak_1166	chr19	24476609	24477882	+	1489	NA	exon (Fam122a, exon 1 of 1)	-exon (Fam122a, exon 1 of 1)	229	Fam122a	Fam122a	NM_026520			Fam122a			NA
liver_15_5_REP2.mLb.clN_peak_1167	chr19	24512986	24513896	+	1488	NA	intron (Pip5k1b, intron 1 of 14)	-intron (Pip5k1b, intron 1 of 14)	-35967	Fam122a	Fam122a	NM_026520			Fam122a			NA
liver_15_5_REP2.mLb.clN_peak_107	chr18	12236000	12237130	+	1486	NA	promoter-TSS (Npc1)	-promoter-TSS (Npc1)	-179	Npc1	Npc1	NM_008720			Npc1			NA
liver_15_5_REP2.mLb.clN_peak_1539	chr19	53038170	53039204	+	1484	NA	promoter-TSS (Xpnpep1)	-promoter-TSS (Xpnpep1)	-33	Xpnpep1	Xpnpep1	NM_001374834			Xpnpep1			NA
liver_15_5_REP2.mLb.clN_peak_1490	chr19	46598775	46599500	+	1483	NA	promoter-TSS (Wbp1l)	-promoter-TSS (Wbp1l)	31	Wbp1l	Wbp1l	NM_001177812			Wbp1l			NA
liver_15_5_REP2.mLb.clN_peak_1030	chr19	9982294	9983530	+	1459	NA	exon (Fth1, exon 1 of 4)	-exon (Fth1, exon 1 of 4)	2312	Fth1	Fth1	NR_073181			Fth1			NA
liver_15_5_REP2.mLb.clN_peak_1013	chr19	8920128	8921210	+	1458	NA	intron (B3gat3, intron 1 of 4)	-intron (B3gat3, intron 1 of 4)	276	B3gat3	B3gat3	NM_024256			B3gat3			NA
liver_15_5_REP2.mLb.clN_peak_324	chr18	37934878	37935727	+	1442	NA	exon (Diaph1, exon 1 of 28)	-exon (Diaph1, exon 1 of 28)	174	Diaph1	Diaph1	NM_007858			Diaph1			NA
liver_15_5_REP2.mLb.clN_peak_105	chr18	12168039	12169287	+	1441	NA	promoter-TSS (Rmc1)	-promoter-TSS (Rmc1)	-67	Rmc1	Rmc1	NM_029623			Rmc1			NA
liver_15_5_REP2.mLb.clN_peak_919	chr19	6046052	6047419	+	1434	NA	promoter-TSS (Syvn1)	-promoter-TSS (Syvn1)	159	Syvn1	Syvn1	NM_001164709			Syvn1			NA
liver_15_5_REP2.mLb.clN_peak_1024	chr19	9899079	9899987	+	1426	NA	promoter-TSS (Incenp)	-promoter-TSS (Incenp)	-44	Incenp	Incenp	NM_001369356			Incenp			NA
liver_15_5_REP2.mLb.clN_peak_83	chr18	10609480	10610519	+	1425	NA	intron (Esco1, intron 1 of 10)	-intron (Esco1, intron 1 of 10)	353	Esco1	Esco1	NM_001081222			Esco1			NA
liver_15_5_REP2.mLb.clN_peak_680	chr18	77806204	77807149	+	1425	NA	intron (Pstpip2, intron 1 of 14)	-intron (Pstpip2, intron 1 of 14)	-10286	F830208F22Rik	F830208F22Rik	NR_152167			F830208F22Rik			NA
liver_15_5_REP2.mLb.clN_peak_993	chr19	8712972	8714203	+	1415	NA	exon (Slc3a2, exon 2 of 10)	-exon (Slc3a2, exon 2 of 10)	310	Slc3a2	Slc3a2	NM_008577			Slc3a2			NA
liver_15_5_REP2.mLb.clN_peak_1637	chr19	57360414	57361730	+	1415	NA	promoter-TSS (Fam160b1)	-promoter-TSS (Fam160b1)	63	Fam160b1	Fam160b1	NM_145505			Fam160b1			NA
liver_15_5_REP2.mLb.clN_peak_221	chr18	32067397	32068492	+	1412	NA	exon (Iws1, exon 1 of 14)	-exon (Iws1, exon 1 of 14)	210	Iws1	Iws1	NM_173441			Iws1			NA
liver_15_5_REP2.mLb.clN_peak_1654	chr19	59360569	59361070	+	1409	NA	Intergenic	Intergenic	-15039	Pdzd8	Pdzd8	NM_001033222			Pdzd8			NA
liver_15_5_REP2.mLb.clN_peak_165	chr18	21283419	21284327	+	1406	NA	intron (Garem1, intron 1 of 5)	-intron (Garem1, intron 1 of 5)	16266	Garem1	Garem1	NM_001033445			Garem1			NA
liver_15_5_REP2.mLb.clN_peak_756	chr18	84684958	84686029	+	1403	NA	intron (Cndp2, intron 1 of 11)	-intron (Cndp2, intron 1 of 11)	209	Cndp2	Cndp2	NM_001289531			Cndp2			NA
liver_15_5_REP2.mLb.clN_peak_815	chr19	4125505	4126386	+	1402	NA	promoter-TSS (Tmem134)	-promoter-TSS (Tmem134)	-15	Tmem134	Tmem134	NM_025889			Tmem134			NA
liver_15_5_REP2.mLb.clN_peak_1662	chr19	60226235	60226798	+	1397	NA	exon (Fam204a, exon 1 of 7)	-exon (Fam204a, exon 1 of 7)	185	Fam204a	Fam204a	NR_152391			Fam204a			NA
liver_15_5_REP2.mLb.clN_peak_641	chr18	74729048	74729964	+	1390	NA	intron (Myo5b, intron 29 of 38)	-intron (Myo5b, intron 29 of 38)	48949	Scarna17	Scarna17	NR_028560			Scarna17			NA
liver_15_5_REP2.mLb.clN_peak_311	chr18	36678864	36679840	+	1389	NA	promoter-TSS (Apbb3)	-promoter-TSS (Apbb3)	14	Apbb3	Apbb3	NM_001357512			Apbb3			NA
liver_15_5_REP2.mLb.clN_peak_103	chr18	12128309	12129164	+	1387	NA	promoter-TSS (Riok3)	-promoter-TSS (Riok3)	-114	Riok3	Riok3	NM_024182			Riok3			NA
liver_15_5_REP2.mLb.clN_peak_276	chr18	35619181	35620040	+	1386	NA	exon (Slc23a1, exon 14 of 15)	-exon (Slc23a1, exon 14 of 15)	7617	Slc23a1	Slc23a1	NM_011397			Slc23a1			NA
liver_15_5_REP2.mLb.clN_peak_822	chr19	4191667	4192607	+	1380	NA	promoter-TSS (Ppp1ca)	-promoter-TSS (Ppp1ca)	-37	Ppp1ca	Ppp1ca	NM_031868			Ppp1ca			NA
liver_15_5_REP2.mLb.clN_peak_1438	chr19	44387987	44389333	+	1379	NA	Intergenic	Intergenic	19049	Scd1	Scd1	NM_009127			Scd1			NA
liver_15_5_REP2.mLb.clN_peak_1540	chr19	53058964	53059595	+	1349	NA	Intergenic	Intergenic	-16973	1700054A03Rik	1700054A03Rik	NR_045320			1700054A03Rik			NA
liver_15_5_REP2.mLb.clN_peak_642	chr18	74778300	74779586	+	1347	NA	promoter-TSS (Acaa2)	-promoter-TSS (Acaa2)	-269	Acaa2	Acaa2	NM_177470			Acaa2			NA
liver_15_5_REP2.mLb.clN_peak_934	chr19	6276257	6277304	+	1331	NA	promoter-TSS (Ehd1)	-promoter-TSS (Ehd1)	-116	Ehd1	Ehd1	NM_010119			Ehd1			NA
liver_15_5_REP2.mLb.clN_peak_1310	chr19	37206738	37208065	+	1328	NA	promoter-TSS (Marchf5)	-promoter-TSS (Marchf5)	70	Cpeb3	Cpeb3	NM_001290826			Cpeb3			NA
liver_15_5_REP2.mLb.clN_peak_260	chr18	34859894	34861228	+	1323	NA	promoter-TSS (Egr1)	-promoter-TSS (Egr1)	-646	Egr1	Egr1	NM_007913			Egr1			NA
liver_15_5_REP2.mLb.clN_peak_1565	chr19	53599867	53601166	+	1322	NA	exon (Smc3, exon 1 of 29)	-exon (Smc3, exon 1 of 29)	120	Smc3	Smc3	NM_007790			Smc3			NA
liver_15_5_REP2.mLb.clN_peak_1222	chr19	29805065	29806747	+	1316	NA	exon (9930021J03Rik, exon 1 of 8)	-exon (9930021J03Rik, exon 1 of 8)	103	9930021J03Rik	9930021J03Rik	NM_172836			9930021J03Rik			NA
liver_15_5_REP2.mLb.clN_peak_691	chr18	78335547	78336526	+	1306	NA	intron (Slc14a2, intron 2 of 21)	-intron (Slc14a2, intron 2 of 11)	-212610	Slc14a1	Slc14a1	NM_001171011			Slc14a1			NA
liver_15_5_REP2.mLb.clN_peak_832	chr19	4396512	4398209	+	1304	NA	promoter-TSS (Kdm2a)	-promoter-TSS (Kdm2a)	-283	Kdm2a	Kdm2a	NM_001001984			Kdm2a			NA
liver_15_5_REP2.mLb.clN_peak_725	chr18	81901690	81902796	+	1301	NA	Intergenic	Intergenic	89837	Mir5127	Mir5127	NR_039589			Mir5127			NA
liver_15_5_REP2.mLb.clN_peak_1303	chr19	36925635	36926793	+	1294	NA	exon (Btaf1, exon 1 of 38)	-exon (Btaf1, exon 1 of 38)	135	Btaf1	Btaf1	NM_001080706			Btaf1			NA
liver_15_5_REP2.mLb.clN_peak_43	chr18	6135488	6136791	+	1288	NA	promoter-TSS (Arhgap12)	-promoter-TSS (Arhgap12)	-41	Arhgap12	Arhgap12	NM_001039692			Arhgap12			NA
liver_15_5_REP2.mLb.clN_peak_1253	chr19	32272227	32273150	+	1287	NA	intron (Sgms1, intron 2 of 9)	-intron (Sgms1, intron 2 of 9)	115824	Sgms1	Sgms1	NM_001168526			Sgms1			NA
liver_15_5_REP2.mLb.clN_peak_1597	chr19	55283892	55284583	+	1284	NA	intron (Acsl5, intron 11 of 21)	-intron (Acsl5, intron 11 of 21)	30868	Acsl5	Acsl5	NM_027976			Acsl5			NA
liver_15_5_REP2.mLb.clN_peak_1618	chr19	56391426	56392331	+	1272	NA	Intergenic	Intergenic	-1840	Nrap	Nrap	NM_198059			Nrap			NA
liver_15_5_REP2.mLb.clN_peak_130	chr18	14782929	14783840	+	1262	NA	exon (Taf4b, exon 1 of 15)	-exon (Taf4b, exon 1 of 15)	139	Taf4b	Taf4b	NM_001369357			Taf4b			NA
liver_15_5_REP2.mLb.clN_peak_443	chr18	56707374	56709104	+	1259	NA	exon (Lmnb1, exon 1 of 11)	-exon (Lmnb1, exon 1 of 11)	426	Lmnb1	Lmnb1	NM_010721			Lmnb1			NA
liver_15_5_REP2.mLb.clN_peak_1340	chr19	38836439	38837557	+	1259	NA	exon (Tbc1d12, exon 1 of 11)	-exon (Tbc1d12, exon 1 of 11)	419	Tbc1d12	Tbc1d12	NM_001362424			Tbc1d12			NA
liver_15_5_REP2.mLb.clN_peak_918	chr19	6014749	6015938	+	1258	NA	promoter-TSS (Capn1)	-promoter-TSS (Capn1)	-96	Capn1	Capn1	NM_001110504			Capn1			NA
liver_15_5_REP2.mLb.clN_peak_1489	chr19	46572655	46573797	+	1257	NA	promoter-TSS (Arl3)	-promoter-TSS (Arl3)	-44	Arl3	Arl3	NM_001355233			Arl3			NA
liver_15_5_REP2.mLb.clN_peak_68	chr18	9957727	9958582	+	1252	NA	promoter-TSS (Thoc1)	-promoter-TSS (Thoc1)	-26	Thoc1	Thoc1	NM_153552			Thoc1			NA
liver_15_5_REP2.mLb.clN_peak_773	chr18	88971463	88972396	+	1251	NA	promoter-TSS (Mir6359)	-promoter-TSS (Mir6359)	-101	Mir6359	Mir6359	NR_105777			Mir6359			NA
liver_15_5_REP2.mLb.clN_peak_708	chr18	80255628	80256853	+	1241	NA	promoter-TSS (Slc66a2)	-promoter-TSS (Slc66a2)	-66	Slc66a2	Slc66a2	NM_025861			Slc66a2			NA
liver_15_5_REP2.mLb.clN_peak_87	chr18	10725347	10726497	+	1232	NA	exon (Mib1, exon 1 of 22)	-exon (Mib1, exon 1 of 22)	297	Mib1	Mib1	NM_001364997			Mib1			NA
liver_15_5_REP2.mLb.clN_peak_1008	chr19	8871017	8871995	+	1223	NA	promoter-TSS (Ubxn1)	-promoter-TSS (Ubxn1)	-42	Ubxn1	Ubxn1	NM_001362044			Ubxn1			NA
liver_15_5_REP2.mLb.clN_peak_776	chr18	90579207	90580110	+	1218	NA	promoter-TSS (Gm45871)	-promoter-TSS (Gm45871)	-167	Gm45871	Gm45871	NM_001362365			Gm45871			NA
liver_15_5_REP2.mLb.clN_peak_1530	chr19	47865291	47865902	+	1215	NA	promoter-TSS (Gsto2)	-promoter-TSS (Gsto2)	51	Gsto2	Gsto2	NM_026619			Gsto2			NA
liver_15_5_REP2.mLb.clN_peak_1395	chr19	42128610	42129429	+	1208	NA	promoter-TSS (Avpi1)	-promoter-TSS (Avpi1)	-26	Avpi1	Avpi1	NM_027106			Avpi1			NA
liver_15_5_REP2.mLb.clN_peak_1200	chr19	29063924	29064924	+	1206	NA	Intergenic	Intergenic	-2877	Gm9895	Gm9895	NR_045687			Gm9895			NA
liver_15_5_REP2.mLb.clN_peak_136	chr18	15345123	15346565	+	1205	NA	Intergenic	Intergenic	57914	Aqp4	Aqp4	NM_001308645			Aqp4			NA
liver_15_5_REP2.mLb.clN_peak_852	chr19	4927967	4928613	+	1203	NA	promoter-TSS (Dpp3)	-promoter-TSS (Dpp3)	-3	Dpp3	Dpp3	NM_001360711			Dpp3			NA
liver_15_5_REP2.mLb.clN_peak_1576	chr19	53902908	53903844	+	1203	NA	promoter-TSS (Pdcd4)	-promoter-TSS (Pdcd4)	11145	Pdcd4	Pdcd4	NM_001168492			Pdcd4			NA
liver_15_5_REP2.mLb.clN_peak_249	chr18	34506233	34507376	+	1202	NA	promoter-TSS (Fam13b)	-promoter-TSS (Fam13b)	19	Fam13b	Fam13b	NM_146084			Fam13b			NA
liver_15_5_REP2.mLb.clN_peak_96	chr18	11657093	11658353	+	1201	NA	intron (Rbbp8, intron 1 of 17)	-intron (Rbbp8, intron 1 of 18)	24447	Rbbp8	Rbbp8	NM_001081223			Rbbp8			NA
liver_15_5_REP2.mLb.clN_peak_484	chr18	61211100	61211885	+	1199	NA	exon (Slc26a2, exon 1 of 4)	-exon (Slc26a2, exon 1 of 4)	104	Slc26a2	Slc26a2	NM_007885			Slc26a2			NA
liver_15_5_REP2.mLb.clN_peak_899	chr19	5803112	5804163	+	1198	NA	promoter-TSS (Malat1)	-promoter-TSS (Malat1)	-965	Malat1	Malat1	NR_002847			Malat1			NA
liver_15_5_REP2.mLb.clN_peak_862	chr19	5106560	5107225	+	1197	NA	TTS (Klc2)	-TTS (Klc2)	104	Rab1b	Rab1b	NM_029576			Rab1b			NA
liver_15_5_REP2.mLb.clN_peak_1593	chr19	55218328	55219543	+	1195	NA	intron (Gucy2g, intron 12 of 20)	-intron (Gucy2g, intron 12 of 20)	-1363	Gucy2g	Gucy2g	NM_001081076			Gucy2g			NA
liver_15_5_REP2.mLb.clN_peak_537	chr18	64516149	64516909	+	1194	NA	promoter-TSS (Nars)	-promoter-TSS (Nars)	28	Nars	Nars	NM_001142950			Nars			NA
liver_15_5_REP2.mLb.clN_peak_339	chr18	38338073	38339496	+	1191	NA	intron (Gnpda1, intron 1 of 6)	-intron (Gnpda1, intron 1 of 6)	209	Gnpda1	Gnpda1	NM_011937			Gnpda1			NA
liver_15_5_REP2.mLb.clN_peak_888	chr19	5665233	5665880	+	1191	NA	exon (Pcnx3, exon 34 of 35)	-exon (Pcnx3, exon 34 of 35)	-1849	Sipa1	Sipa1	NM_001164568			Sipa1			NA
liver_15_5_REP2.mLb.clN_peak_1072	chr19	11911810	11913011	+	1185	NA	promoter-TSS (Patl1)	-promoter-TSS (Patl1)	11	Patl1	Patl1	NM_172635			Patl1			NA
liver_15_5_REP2.mLb.clN_peak_1653	chr19	59345081	59346306	+	1183	NA	promoter-TSS (Pdzd8)	-promoter-TSS (Pdzd8)	87	Pdzd8	Pdzd8	NM_001033222			Pdzd8			NA
liver_15_5_REP2.mLb.clN_peak_245	chr18	34330619	34331524	+	1181	NA	promoter-TSS (Srp19)	-promoter-TSS (Srp19)	-74	Srp19	Srp19	NM_025527			Srp19			NA
liver_15_5_REP2.mLb.clN_peak_1146	chr19	21777912	21778848	+	1180	NA	promoter-TSS (Cemip2)	-promoter-TSS (Cemip2)	40	Cemip2	Cemip2	NM_031997			Cemip2			NA
liver_15_5_REP2.mLb.clN_peak_1016	chr19	8941607	8942669	+	1171	NA	TTS (Eml3)	-TTS (Eml3)	218	Mta2	Mta2	NM_011842			Mta2			NA
liver_15_5_REP2.mLb.clN_peak_274	chr18	35561780	35562998	+	1169	NA	intron (Matr3, intron 1 of 14)	-intron (Matr3, intron 1 of 14)	231	Matr3	Matr3	NM_010771			Matr3			NA
liver_15_5_REP2.mLb.clN_peak_1548	chr19	53256622	53258446	+	1159	NA	Intergenic	Intergenic	-2329	1700001K23Rik	1700001K23Rik	NR_036590			1700001K23Rik			NA
liver_15_5_REP2.mLb.clN_peak_771	chr18	88893710	88894546	+	1158	NA	promoter-TSS (Socs6)	-promoter-TSS (Socs6)	79	Socs6	Socs6	NM_018821			Socs6			NA
liver_15_5_REP2.mLb.clN_peak_1672	chr19	60789935	60791218	+	1158	NA	exon (Eif3a, exon 1 of 22)	-exon (Eif3a, exon 1 of 22)	117	Eif3a	Eif3a	NM_010123			Eif3a			NA
liver_15_5_REP2.mLb.clN_peak_1012	chr19	8897595	8898601	+	1155	NA	promoter-TSS (Ganab)	-promoter-TSS (Ganab)	41	Ganab	Ganab	NM_001293621			Ganab			NA
liver_15_5_REP2.mLb.clN_peak_255	chr18	34758824	34759951	+	1153	NA	promoter-TSS (Fam53c)	-promoter-TSS (Fam53c)	-132	Mir12191	Mir12191	NR_162793			Mir12191			NA
liver_15_5_REP2.mLb.clN_peak_797	chr19	3851209	3852447	+	1147	NA	promoter-TSS (Chka)	-promoter-TSS (Chka)	55	Chka	Chka	NR_073190			Chka			NA
liver_15_5_REP2.mLb.clN_peak_1091	chr19	15924379	15925512	+	1147	NA	promoter-TSS (Psat1)	-promoter-TSS (Psat1)	114	Psat1	Psat1	NM_177420			Psat1			NA
liver_15_5_REP2.mLb.clN_peak_932	chr19	6241325	6242002	+	1143	NA	promoter-TSS (Atg2a)	-promoter-TSS (Atg2a)	-5	Atg2a	Atg2a	NM_194348			Atg2a			NA
liver_15_5_REP2.mLb.clN_peak_1228	chr19	30029980	30031324	+	1143	NA	exon (Uhrf2, exon 1 of 16)	-exon (Uhrf2, exon 1 of 16)	139	Uhrf2	Uhrf2	NM_144873			Uhrf2			NA
liver_15_5_REP2.mLb.clN_peak_970	chr19	7240503	7241403	+	1139	NA	exon (Naa40, exon 1 of 8)	-exon (Naa40, exon 1 of 8)	269	Naa40	Naa40	NM_027643			Naa40			NA
liver_15_5_REP2.mLb.clN_peak_316	chr18	36782585	36783714	+	1134	NA	promoter-TSS (Hars2)	-promoter-TSS (Hars2)	56	Hars	Hars	NM_008214			Hars			NA
liver_15_5_REP2.mLb.clN_peak_846	chr19	4838871	4839785	+	1133	NA	promoter-TSS (Ccs)	-promoter-TSS (Ccs)	-6	Ccs	Ccs	NM_016892			Ccs			NA
liver_15_5_REP2.mLb.clN_peak_505	chr18	61960263	61961157	+	1130	NA	intron (Sh3tc2, intron 1 of 16)	-intron (Sh3tc2, intron 1 of 16)	7635	Sh3tc2	Sh3tc2	NM_172628			Sh3tc2			NA
liver_15_5_REP2.mLb.clN_peak_582	chr18	67560639	67561977	+	1129	NA	intron (Spire1, intron 2 of 16)	-intron (Spire1, intron 2 of 16)	49598	Spire1	Spire1	NM_194355			Spire1			NA
liver_15_5_REP2.mLb.clN_peak_1556	chr19	53329206	53330281	+	1122	NA	promoter-TSS (Mxi1)	-promoter-TSS (Mxi1)	330	Mxi1	Mxi1	NM_001008543			Mxi1			NA
liver_15_5_REP2.mLb.clN_peak_264	chr18	34953994	34955089	+	1120	NA	promoter-TSS (Hspa9)	-promoter-TSS (Hspa9)	-190	Hspa9	Hspa9	NM_010481			Hspa9			NA
liver_15_5_REP2.mLb.clN_peak_448	chr18	56897809	56898671	+	1114	NA	intron (Marchf3, intron 1 of 4)	-intron (Marchf3, intron 1 of 4)	27275	Marchf3	Marchf3	NM_001374227			Marchf3			NA
liver_15_5_REP2.mLb.clN_peak_806	chr19	4000008	4001037	+	1113	NA	promoter-TSS (Nudt8)	-promoter-TSS (Nudt8)	-58	Nudt8	Nudt8	NM_025529			Nudt8			NA
liver_15_5_REP2.mLb.clN_peak_1400	chr19	42518505	42519281	+	1110	NA	promoter-TSS (R3hcc1l)	-promoter-TSS (R3hcc1l)	88	R3hcc1l	R3hcc1l	NM_177464			R3hcc1l			NA
liver_15_5_REP2.mLb.clN_peak_775	chr18	90509634	90510719	+	1109	NA	promoter-TSS (Tmx3)	-promoter-TSS (Tmx3)	22	Tmx3	Tmx3	NM_198295			Tmx3			NA
liver_15_5_REP2.mLb.clN_peak_217	chr18	31788625	31789867	+	1102	NA	intron (Polr2d, intron 1 of 3)	-intron (Polr2d, intron 1 of 2)	121	Polr2d	Polr2d	NM_001357480			Polr2d			NA
liver_15_5_REP2.mLb.clN_peak_252	chr18	34624065	34625539	+	1100	NA	promoter-TSS (Kif20a)	-promoter-TSS (Kif20a)	61	Brd8	Brd8	NM_001361136			Brd8			NA
liver_15_5_REP2.mLb.clN_peak_408	chr18	49978971	49979623	+	1100	NA	promoter-TSS (Tnfaip8)	-promoter-TSS (Tnfaip8)	-73985	Tnfaip8	Tnfaip8	NM_001360935			Tnfaip8			NA
liver_15_5_REP2.mLb.clN_peak_579	chr18	67435629	67437209	+	1098	NA	intron (Afg3l2, intron 5 of 16)	-intron (Afg3l2, intron 5 of 16)	12773	Afg3l2	Afg3l2	NM_027130			Afg3l2			NA
liver_15_5_REP2.mLb.clN_peak_1240	chr19	31780816	31781767	+	1096	NA	Intergenic	Intergenic	-87522	A1cf	A1cf	NM_001081074			A1cf			NA
liver_15_5_REP2.mLb.clN_peak_197	chr18	24529629	24530655	+	1096	NA	promoter-TSS (Rprd1a)	-promoter-TSS (Rprd1a)	62	Rprd1a	Rprd1a	NM_001360807			Rprd1a			NA
liver_15_5_REP2.mLb.clN_peak_1056	chr19	10688419	10689351	+	1080	NA	exon (Vps37c, exon 1 of 5)	-exon (Vps37c, exon 1 of 5)	150	Vps37c	Vps37c	NM_001361962			Vps37c			NA
liver_15_5_REP2.mLb.clN_peak_1267	chr19	32755836	32758111	+	1078	NA	promoter-TSS (Pten)	-promoter-TSS (Pten)	-604	Pten	Pten	NM_008960			Pten			NA
liver_15_5_REP2.mLb.clN_peak_867	chr19	5295048	5295901	+	1075	NA	promoter-TSS (Sf3b2)	-promoter-TSS (Sf3b2)	-19	Sf3b2	Sf3b2	NM_030109			Sf3b2			NA
liver_15_5_REP2.mLb.clN_peak_1219	chr19	29521933	29523057	+	1072	NA	promoter-TSS (A930007I19Rik)	-promoter-TSS (A930007I19Rik)	213	Ric1	Ric1	NM_001081319			Ric1			NA
liver_15_5_REP2.mLb.clN_peak_1658	chr19	59905467	59906490	+	1068	NA	exon (Rab11fip2, exon 6 of 6)	-exon (Rab11fip2, exon 6 of 6)	37676	Rab11fip2	Rab11fip2	NM_001033172			Rab11fip2			NA
