"X.1","Chromosome","Start","End","X","mean.mean.g1","mean.mean.g2","mean.mean.diff","mean.mean.quot.log2","comb.p.val","comb.p.adj.fdr","num.sites","mean.num.na.g1","mean.num.na.g2","mean.mean.covg.g1","mean.mean.covg.g2","mean.nsamples.covg.thresh.g1","mean.nsamples.covg.thresh.g2","combinedRank","Strand","name","value","overlap_kidney_Het","overlap_liver_Het","overlap_any_Het","overlap_both_Het","overlap_kidney_specific_ATAC","overlap_liver_specific_ATAC","overlap_any_differential_ATAC","DMR_direction"
162,"chr18",6450442,6450941,173,0.746090627404905,0.601342566774994,0.144748060629911,0.306098436216037,0.0174691192218003,0.0361095398254067,3,0,0,26.0833333333333,25.25,4,4,4039,"+","Interval_173",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
163,"chr18",6465037,6465383,174,0.933667785507503,0.80442984637489,0.129237939132614,0.213800215355686,0.0192543529242969,0.0388046538773459,2,0,0,30.875,32.125,4,4,4573,"+","Interval_174",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
164,"chr18",6476102,6476511,175,0.916872710622711,0.738790883802794,0.178081826819917,0.325106452639686,0.0122287970502778,0.0276475194532587,2,0,0,29.5,33.5,4,4,3926,"+","Interval_175",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
166,"chr18",6501106,6501538,177,0.862068684920358,0.69452245468175,0.167546230238608,0.323789615823912,0.00352512661417248,0.0106342184801619,2,0,0,31.25,25,4,4,3936,"+","Interval_177",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
168,"chr18",6531239,6531851,179,0.478270822947074,0.295869080554843,0.182401742392231,0.708541487197759,0.00674829525266562,0.0175787513046334,3,0,0,26.3333333333333,26.6666666666667,4,4,2433,"+","Interval_179",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
169,"chr18",6563860,6564323,180,0.904070417113282,0.653081094949869,0.250989322163414,0.464078254238035,0.000142676290239666,0.00116279284286837,2,0,0,36.75,35.75,4,4,3260,"+","Interval_180",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
171,"chr18",6739337,6739794,183,0.771637032220492,0.341781250385278,0.429855781835214,1.29995819811963,0.000163039372460876,0.0012602225707825,4,0,0,27.0625,31.1875,4,4,1228,"+","Interval_183",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
176,"chr18",6787577,6787946,188,0.944725307469365,0.825984147897642,0.118741159571723,0.193735064686947,0.0141697028672951,0.0309174912577419,2,0,0,31.5,37.5,4,4,4704,"+","Interval_188",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
178,"chr18",6806537,6807004,191,0.567853420437943,0.730206208413445,-0.162352787975503,-0.359662891672524,0.00255995614919408,0.00847571688405045,2,0,0,42.375,40.375,4,4,3748,"+","Interval_191",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
179,"chr18",6807614,6807912,192,0.356938198913902,0.740646068742711,-0.383707869828809,-1.0818921295663,8.42012948375308e-05,0.000863801263400045,3,0,0,34.5833333333333,33.0833333333333,4,4,1579,"+","Interval_192",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
183,"chr18",7132536,7133386,199,0.898257992007992,0.467392902619452,0.43086508938854,0.988953436347268,0.00712551724097738,0.0182823813969963,2,0,0,33.5,32.875,4,4,2395,"+","Interval_199",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
184,"chr18",7146919,7147819,200,0.836610012160262,0.613042580630029,0.223567431530233,0.447992128338603,0.00880385432281577,0.0216139372008401,2,0,0,29.25,28.375,4,4,3325,"+","Interval_200",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
185,"chr18",7157666,7157953,201,0.826617699139152,0.520771831278931,0.305845867860222,0.711409435285144,0.00250867864732364,0.00835546357062534,2,0,0,21.875,25.25,4,4,2416,"+","Interval_201",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
186,"chr18",7178515,7179387,202,0.902368055587236,0.666256823778784,0.236111231808452,0.473388112565373,0.00572788200028265,0.0154920047938983,6,0,0,28.8333333333333,29.2083333333333,4,4,3208,"+","Interval_202",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
188,"chr18",7439372,7439626,205,0.159246909443384,0.37149446664638,-0.212247557202996,-1.18719182356613,0.00594644696703767,0.0159081047507386,2,0,0,27.75,35.625,4,4,2297,"+","Interval_205",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
189,"chr18",7458879,7459146,206,0.570357573073251,0.763265942016715,-0.192908368943464,-0.45275396981958,0.00503886404429682,0.0139917847050176,5,0,0,29.7,31.35,4,4,3305,"+","Interval_206",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
190,"chr18",7502125,7503003,207,0.267422685066868,0.723600008846528,-0.45617732377966,-1.50579852159937,0.000139327237201064,0.0011476754324404,14,0,0,29.1607142857143,32.1071428571429,4,4,975,"+","Interval_207",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
191,"chr18",7504152,7504555,208,0.921503856710643,0.286923164250805,0.634580692459838,1.65711861698932,4.2620351685973e-05,0.000580714104457436,2,0,0,31.5,30.5,3.5,4,789,"+","Interval_208",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
192,"chr18",7510847,7511402,209,0.469412572411741,0.672634214671855,-0.203221642260115,-0.547159117499964,0.00441060457310343,0.0126709514267043,10,0,0,34.9,34.75,4,4,2945,"+","Interval_209",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
193,"chr18",7511964,7512773,210,0.279729496271247,0.692500645471763,-0.412771149200516,-1.39928902167453,2.66477496748642e-05,0.000457676312437458,17,0,0,34,33.7205882352941,3.94117647058824,3.94117647058824,1108,"+","Interval_210",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
196,"chr18",7614211,7614627,214,0.817105919558887,0.689178266868341,0.127927652690546,0.244924258103765,0.023428230987919,0.0453294960392829,4,0,0,27.5625,26.375,4,4,4389,"+","Interval_214",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
203,"chr18",7756227,7757221,221,0.679322324843426,0.549306408611438,0.130015916231988,0.207596738389423,0.0212130844441852,0.0418473206772129,18,0,0,22.4166666666667,21.7222222222222,3.94444444444444,4,4617,"+","Interval_221",0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
205,"chr18",7852113,7852541,223,0.782044533063555,0.542601724900486,0.239442808163068,0.518842061195332,0.000677212516615085,0.00332120583766935,2,0,0,17.875,20.75,4,4,3039,"+","Interval_223",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
208,"chr18",7890884,7891380,226,0.884024087206653,0.773569355711493,0.11045473149516,0.204947990662978,0.0122439966965901,0.0276717027217898,2,0,0,31.625,28.875,4,4,4635,"+","Interval_226",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
212,"chr18",7989986,7990945,231,0.244665861532148,0.507527342052474,-0.262861480520326,-0.988398378089722,0.00169905939330851,0.00629717730511507,4,0,0,29.5,32.375,4,4,1751,"+","Interval_231",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
214,"chr18",8132984,8133314,233,0.6289592760181,0.0601397870268651,0.568819488991234,3.18741902903493,1.13522986237149e-05,0.000301699037480631,1,0,0,32,33.75,4,4,253,"+","Interval_233",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
215,"chr18",8235982,8236451,234,0.708501146809905,0.653060451913536,0.0554406948963687,0.0811948496005185,0.0252119710194168,0.0480395540819585,7,0,0,24.8928571428571,25.1428571428571,4,4,5468,"+","Interval_234",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
217,"chr18",8376764,8377160,236,0.483333333333333,0.0648245614035088,0.418508771929825,2.72097894775425,7.10225085110958e-06,0.000242933200890567,1,0,0,27.5,23.5,4,4,694,"+","Interval_236",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
218,"chr18",8407333,8407588,237,0.228850802021534,0.59550290256812,-0.366652100546586,-1.34202415456027,0.00096835451826749,0.00420830163702526,1,0,0,36.5,33.75,4,4,1414,"+","Interval_237",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
219,"chr18",8415315,8415578,238,0.917618499339037,0.704606320873607,0.21301217846543,0.379301605016475,0.0195886604400075,0.0393643196100795,6,0,0,18.7083333333333,21.375,4,4,3643,"+","Interval_238",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
221,"chr18",8577614,8577909,240,0.718966368541429,0.457207388861611,0.261758979679818,0.637474944348927,0.00107952289336146,0.00452247274457616,4,0,0,33.25,35,4,4,2618,"+","Interval_240",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
225,"chr18",8711333,8711637,244,0.161015025575448,0.496035309896197,-0.335020284320749,-1.55046930073042,0.000850677964065347,0.00386357434529309,2,0,0,22.125,26.25,4,4,1353,"+","Interval_244",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
226,"chr18",8719686,8720355,245,0.869694523108147,0.473452956847147,0.396241566261,0.869609233187795,9.21129107710625e-05,0.000905122689829239,6,0,0,37.125,36.625,4,4,2022,"+","Interval_245",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
228,"chr18",8871404,8871768,248,0.101670916845688,0.255353854717175,-0.153682937871487,-1.26740921859583,0.00597329775950652,0.015965468011915,6,0,0,28.0416666666667,25.7083333333333,4,4,2804,"+","Interval_248",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
233,"chr18",8933202,8933545,253,0.146314320879986,0.347178858094212,-0.200864537214226,-1.54239496736016,0.0079573419574881,0.0199014514972586,3,0,0,37.25,36.3333333333333,4,4,2457,"+","Interval_253",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
235,"chr18",8966493,8967257,255,0.210727411639498,0.305107352893411,-0.094379941253913,-1.58034092174959,0.0118569221413484,0.0269355957702721,4,0,0,37.3125,33.375,4,4,3617,"+","Interval_255",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
237,"chr18",9027165,9027423,257,0.62465246956346,0.444085882001704,0.180566587561757,0.334706041062831,0.00280987811650416,0.00906985212900987,2,0,0,31.25,27.875,4,4,3867,"+","Interval_257",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
238,"chr18",9147641,9147976,258,0.342579365079365,0.195028051157705,0.14755131392166,0.782126735248968,0.0168516522030281,0.0351147517082427,1,0,0,33.25,36.5,4,4,2949,"+","Interval_258",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
240,"chr18",9231217,9231521,260,0.898951062304174,0.696948260710582,0.202002801593593,0.37264728841088,0.0229459372157269,0.0446235183078055,4,0,0,22,22.875,4,4,3669,"+","Interval_260",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
241,"chr18",9291941,9292492,261,0.725782304318489,0.474446294024509,0.251336010293979,0.580514137843868,0.00938573135274335,0.0226381388791255,3,0,0,22.4166666666667,24.5,4,4,2820,"+","Interval_261",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
242,"chr18",9292895,9293439,262,0.680937857094844,0.326584472172707,0.354353384922137,1.03758733895272,0.00272433780976884,0.0088717836995387,1,0,0,24.75,26.75,4,4,1887,"+","Interval_262",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
243,"chr18",9370010,9371395,264,0.936993458868731,0.341529098643596,0.595464360225135,1.91529145951528,7.274159310637e-06,0.000242933200890567,6,0,0,27.5,32.625,4,4,522,"+","Interval_264",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
244,"chr18",9375294,9375718,265,0.885164141414141,0.555429864253394,0.329734277160748,0.66280416196839,0.000734243698503559,0.00349761823822044,1,0,0,25.75,28.5,4,4,2539,"+","Interval_265",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
245,"chr18",9418657,9419376,267,0.78988170165587,0.456557282410858,0.333324419245012,0.851156545527239,0.00022491151514275,0.00156344033999117,7,0,0,34.3571428571429,32.5357142857143,4,4,2056,"+","Interval_267",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
247,"chr18",9472377,9472697,271,0.785516934046346,0.442989417989418,0.342527516056928,0.812415292567333,0.00135992759704614,0.00533296431643175,1,0,0,30.5,26.25,4,4,2149,"+","Interval_271",0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
248,"chr18",9478629,9478848,272,0.904288836163836,0.722398051975258,0.181890784188578,0.327815017374153,0.0024624902975366,0.00823734506171062,2,0,0,23.625,25,4,4,3912,"+","Interval_272",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
249,"chr18",9491010,9491614,275,0.711593936948287,0.463460157099863,0.248133779848424,0.61751477695668,0.00138678135187706,0.00540036210854531,3,0,0,29.5,32.3333333333333,4,4,2680,"+","Interval_275",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
251,"chr18",9554806,9555429,278,0.0646695805975439,0.448995182775264,-0.38432560217772,-3.03540787138686,0.00106357252266554,0.00449804071010306,14,0,0,14.7857142857143,18.25,3.35714285714286,4,1453,"+","Interval_278",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
252,"chr18",9640505,9640835,279,0.933706340424109,0.728015367581633,0.205690972842477,0.367153462337358,0.00169180793031867,0.00628166751166659,11,0,0,19.6818181818182,20.9318181818182,4,3.90909090909091,3697,"+","Interval_279",0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
254,"chr18",9732544,9732808,281,0.935171837671838,0.651894542542776,0.283277295129062,0.515424480874061,0.00231076821523477,0.00788486869148123,3,0,0,30.8333333333333,33.5,4,4,3058,"+","Interval_281",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
255,"chr18",9743108,9743942,282,0.249973681464342,0.415711138792613,-0.16573745732827,-1.5410817154426,0.000371371180678049,0.00222266527991456,3,0,0,26.75,28.5,4,4,2649,"+","Interval_282",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
256,"chr18",9763989,9764548,284,0.531329962186723,0.538964470196681,-0.00763450800995746,-0.130065066022985,0.0053165498186535,0.0145524270091874,2,0,0,31,32.5,4,4,5335,"+","Interval_284",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
261,"chr18",10037742,10038554,289,0.793177193839856,0.328154567915335,0.465022625924521,1.4861615942412,0.000642223044878366,0.00319551466459721,2,0,0,32.125,35.125,4,4,1235,"+","Interval_289",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
264,"chr18",10092470,10093322,292,0.908051703743016,0.560284521784658,0.347767181958358,0.802545897486112,0.00205015897685068,0.00722714677160482,14,0,0,24.8571428571429,27.7857142857143,3.92857142857143,3.92857142857143,2180,"+","Interval_292",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
265,"chr18",10102775,10103736,293,0.798512843989818,0.634154608199963,0.164358235789854,0.355826845972409,0.0184664043576343,0.037712214947711,4,0,0,36.875,36.1875,4,4,3764,"+","Interval_293",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
269,"chr18",10343114,10343994,299,0.584220464932143,0.553657091312035,0.0305633736201081,-0.103399178028748,0.00984022635713475,0.0233558095653121,7,0,0,33.7142857142857,33.8571428571429,4,4,5321,"+","Interval_299",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
270,"chr18",10348337,10348842,300,0.898997308997309,0.48367269984917,0.415324609148139,0.880721157358645,2.41766411556782e-05,0.000432108391263738,1,0,0,40.5,34.75,4,4,1989,"+","Interval_300",0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
271,"chr18",10358968,10359770,301,0.423951214947167,0.704900665260756,-0.280949450313589,-0.783484821414967,0.000728636580539319,0.00347899905781982,9,0,0,37.1111111111111,36.25,4,4,2232,"+","Interval_301",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
272,"chr18",10382607,10383050,302,0.200689206904305,0.518196745761722,-0.317507538857417,-1.34391681519454,0.000148603404366919,0.0011968124768476,5,0,0,35.95,34.4,4,4,1213,"+","Interval_302",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
275,"chr18",10418546,10418944,305,0.215582227584971,0.375333888033206,-0.159751660448236,-0.851631277270411,0.0165075854210916,0.0346563417877035,7,0,0,33.0714285714286,30.9285714285714,4,4,2927,"+","Interval_305",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
276,"chr18",10427995,10428460,306,0.285812726409702,0.481597744395471,-0.195785017985769,-0.71772313632079,0.0165864312216286,0.0347506375236644,4,0,0,26.5625,28.5,4,4,2933,"+","Interval_306",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
279,"chr18",10461514,10462091,310,0.466393488811084,0.292022097790123,0.174371391020961,0.766089298887522,0.0114084303286561,0.0260685845728049,11,0,0,27.3636363636364,28.5909090909091,4,4,2689,"+","Interval_310",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
282,"chr18",10523027,10523732,313,0.891183969422439,0.515473918833578,0.37571005058886,0.904494159914958,1.27480206983313e-05,0.000313346348764984,11,0,0,31.2954545454545,33.0681818181818,4,4,1925,"+","Interval_313",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
283,"chr18",10531375,10531886,314,0.501112590504038,0.24717869830933,0.253933892194708,1.56584110316064,0.00203513876584891,0.00718731477939171,4,0,0,20.9375,20.9375,4,4,1740,"+","Interval_314",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
284,"chr18",10532254,10533422,315,0.375995970280951,0.129263323449786,0.246732646831165,1.47243163078466,0.00169844110049807,0.00629717730511507,37,0,0,23.3783783783784,24.6283783783784,3.97297297297297,3.97297297297297,1776,"+","Interval_315",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
287,"chr18",10654009,10654733,318,0.405606673685209,0.630329260724645,-0.224722587039435,-0.772137959110695,0.00775386686929742,0.0195232227585631,5,0,0,31.5,33.7,4,4,2440,"+","Interval_318",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
289,"chr18",10683791,10684274,320,0.909471013019379,0.621480969061338,0.287990043958041,0.545465026695524,0.0104353926207477,0.0243730473791314,2,0,0,44.125,40,4,4,2952,"+","Interval_320",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
292,"chr18",10826267,10827161,323,0.241403300660017,0.3123971715153,-0.0709938708552832,-0.770401249752358,0.0192523031372988,0.0388046538773459,4,0,0,31.875,34,4,4,3926,"+","Interval_323",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
293,"chr18",10839659,10840388,324,0.486518120754451,0.641824943130339,-0.155306822375887,-0.426085591608747,0.019896789245886,0.0398909526642641,14,0,0,30.8928571428571,30.1071428571429,4,4,3432,"+","Interval_324",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
294,"chr18",10846647,10847204,325,0.390854229021198,0.215114623051004,0.175739605970194,0.956258022907515,0.00416472622978195,0.012096989844991,3,0,0,27.4166666666667,27.1666666666667,4,4,2524,"+","Interval_325",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
296,"chr18",10885507,10886373,327,0.483748598434784,0.302198151990133,0.181550446444651,0.520490137169787,0.0142070915806287,0.0309364201853166,7,0,0,26.9642857142857,27.8571428571429,4,4,3036,"+","Interval_327",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
297,"chr18",10903652,10904241,328,0.256032293263151,0.442566718135216,-0.186534424872066,-0.783312231840597,0.0102975619192737,0.024149843684308,4,0,0,29.8125,27.5625,4,4,2620,"+","Interval_328",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
298,"chr18",10905115,10905582,329,0.283554468593383,0.342165430281022,-0.058610961687639,-0.557551241055748,0.0184758441939187,0.0377189576649935,5,0,0,32.25,30.35,4,4,4129,"+","Interval_329",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
299,"chr18",10914928,10915405,330,0.661306895550483,0.551731803143093,0.109575092407389,0.257090976409522,0.0263054085167558,0.0497221579007887,1,0,0,43.25,34,4,4,4320,"+","Interval_330",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
302,"chr18",10976556,10977438,333,0.194663575135633,0.274065538009919,-0.0794019628742852,-1.14336524016606,0.0146498797256472,0.0316872618493848,8,0,0,28.53125,29.5625,4,4,3803,"+","Interval_333",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
303,"chr18",11035435,11035918,334,0.345099850727711,0.442600259712779,-0.0975004089850679,-0.630767607672975,0.0117462819495081,0.0267237699295547,4,0,0,21.6875,20,4,3.75,3566,"+","Interval_334",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
304,"chr18",11044607,11044935,335,0.222222222222222,0,0.222222222222222,4.53743413063857,0.0256431501180967,0.0487402281087858,1,1,0,2,3.75,0,0,3233,"+","Interval_335",0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
307,"chr18",11075855,11076048,338,0.227052690511342,0.602915727870401,-0.37586303735906,-1.37231236836345,9.85646980807201e-05,0.000943426899853622,4,0,0,22.875,22.1875,4,4,1130,"+","Interval_338",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
308,"chr18",11096549,11096910,339,0.63687079158946,0.430219902910224,0.206650888679236,0.615153090401009,0.00214748596409837,0.00748513967633833,4,0,0,32.125,29.5625,4,4,2684,"+","Interval_339",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
309,"chr18",11119011,11119521,340,0.21321728981428,0.429894363277877,-0.216677073463597,-0.989064296518223,0.0012904243943165,0.00512251802524218,4,0,0,34.5625,31.25,4,4,2061,"+","Interval_340",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
